Timestamp[nanosec],gx[rad/s],gy[rad/s],gz[rad/s],ax[m/s^2],ay[m/s^2],az[m/s^2],Unix time[nanosec]
92761188481226,0.046738442,-0.0039947387,-0.0039947387,9.882666,0.6536171,0.12749124,1666189739720
92761208383830,0.053263184,0.0021305273,-0.002663159,9.88506,0.5883751,-0.078410104,1666189739741
92761228286434,0.027830012,0.0109189525,-5.326318E-4,9.876082,0.56563014,-0.2220622,1666189739759
92761248189038,-5.326318E-4,0.017044218,3.9947388E-4,9.887454,0.5847838,-0.10414778,1666189739781
92761268091643,-0.0049268445,0.017443692,0.0014647375,9.901221,0.6775591,0.4854244,1666189739800
92761287994247,0.009054741,0.011451584,0.0041278964,9.909002,0.6913257,0.6051345,1666189739820
92761307896851,0.013315796,0.0018642114,0.005326318,9.906608,0.6290765,0.6099229,1666189739843
92761327799455,0.0017310535,-0.005592634,0.00785632,9.873089,0.6123171,0.44232875,1666189739862
92761347702059,-0.007989477,-0.011851058,0.012117374,9.937733,0.7200562,0.64463884,1666189739878
92761367604663,0.0038615807,-0.011318427,0.013981585,9.837176,0.64703304,0.13108255,1666189739905
92761387507268,0.00652474,-0.005592634,0.014647375,9.837775,0.6985083,0.21906945,1666189739918
92761407409872,-0.0041278964,-0.0013315795,0.017710008,10.128072,0.55246204,-0.01316811,1666189739939
92761427312476,-0.02609896,0.0013315795,0.015046849,9.523536,0.41599256,0.142455,1666189739962
92761447215080,-0.026365275,3.9947388E-4,0.014647375,10.035296,0.48602295,0.40821138,1666189739977
92761467117684,-0.0038615807,-0.0014647375,0.010120004,9.9473095,0.3657143,0.6380547,1666189739999
92761487020288,0.017177377,-0.0061252657,0.0070573715,9.892242,0.3309984,0.3842694,1666189740018
92761506922893,0.019973693,-0.005725792,0.0022636852,9.8916445,0.24660277,0.074818805,1666189740039
92761526825497,0.008122635,-0.0018642114,-0.0018642114,9.904813,0.29628247,-0.010773907,1666189740059
92761546728101,0.015180007,0.0047936863,-0.0046605286,9.91439,0.39444473,0.012569559,1666189740078
92761566630705,0.01957422,0.010652636,-0.009321057,9.932944,0.37588966,0.026934769,1666189740098
92761586533309,0.0042610546,0.01238369,-0.011451584,9.950901,0.35673606,0.24121583,1666189740119
92761606435913,-0.01105211,0.009187899,-0.014647375,9.937733,0.40282443,0.4866215,1666189740139
92761626338518,-0.010120004,0.0019973693,-0.017044218,9.949105,0.47345337,0.63087213,1666189740158
92761646241122,0.002530001,-0.005725792,-0.018375797,9.935339,0.49081135,0.54887074,1666189740179
92761666143726,0.011185268,-0.009454215,-0.020506324,9.919178,0.45190558,0.2908955,1666189740199
92761686046330,0.005592634,-0.010253162,-0.02210422,9.912594,0.43155485,0.14664486,1666189740217
92761705948934,-0.0051931604,-0.005725792,-0.023702117,9.897031,0.46327803,-0.005985504,1666189740239
92761725851538,-0.009454215,-3.9947388E-4,-0.025033696,9.906608,0.49679685,0.078410104,1666189740260
92761745754143,-9.321057E-4,0.005592634,-0.026764749,9.900024,0.51954174,0.14185645,1666189740281
92761765656747,0.010652636,0.008522109,-0.027430538,9.911396,0.5189432,0.24121583,1666189740300
92761785559351,0.011984216,0.0074568456,-0.028495802,9.931747,0.46627077,0.29029694,1666189740317
92761805461955,6.6578976E-4,0.0043942127,-0.03062633,9.911396,0.45190558,0.31004912,1666189740339
92761825364559,-0.008921583,-2.663159E-4,-0.032890014,9.928156,0.47644615,0.3878607,1666189740358
92761845254559,0.0013315795,-0.0041278964,-0.029561065,9.904214,0.7966706,0.57640404,1666189740376
92761865164924,0.026897907,-0.0073236874,-0.028895276,9.879075,0.80684596,0.2825158,1666189740398
92761885072945,0.027430538,-0.005060002,-0.025832644,9.888652,0.7589619,-0.011372458,1666189740416
92761904975549,0.0030626329,1.3315796E-4,-0.022636853,9.8916445,0.65660983,-0.1328782,1666189740437
92761924878153,-0.029427908,0.005060002,-0.02210422,9.882068,0.53091425,0.03172317,1666189740458
92761944780757,-0.038748965,0.006657898,-0.02277001,9.919178,0.5686229,0.38965634,1666189740475
92761964683361,-0.013981585,0.0045273704,-0.024234748,9.911396,0.62967503,0.6368576,1666189740503
92761984585965,0.023169484,7.9894776E-4,-0.024234748,9.930551,0.6242881,0.53330845,1666189740518
92762004488570,0.03701791,-0.0015978955,-0.027830012,9.954493,0.5542577,0.37469256,1666189740539
92762024391174,0.0045273704,-0.0023968432,-0.030093698,9.907805,0.34237084,-0.08439561,1666189740557
92762044293778,-0.044075284,-0.002796317,-0.03249054,9.93474,0.33399114,0.08798691,1666189740575
92762064196382,-0.05725792,-0.002530001,-0.038083173,9.920375,0.4854244,0.46447513,1666189740595
92762084098986,-0.026498433,-0.005060002,-0.041545283,9.962274,0.49081135,0.6925228,1666189740615
92762104001590,0.013981585,-0.010652636,-0.04807002,9.918579,0.5021838,0.6338649,1666189740636
92762123904195,0.043276336,-0.013981585,-0.049268443,9.888652,0.57640404,0.4770447,1666189740659
92762143806799,0.05805687,-0.00785632,-0.052331075,9.912594,0.60214174,-0.010773907,1666189740674
92762163709403,0.04221107,0.003195791,-0.0519316,9.856929,0.6793547,-0.39743748,1666189740695
92762183612007,-0.0067910557,0.013715269,-0.05273055,9.896433,0.60573304,-0.4225766,1666189740714
92762203514611,-0.04820318,0.015978955,-0.052464236,9.882666,0.7344214,0.4225766,1666189740736
92762223417215,-0.039281595,0.009853689,-0.050200548,9.906608,0.79726917,0.6931214,1666189740754
92762243319820,0.020373167,0.0023968432,-0.048735812,9.909002,0.96187055,0.93254155,1666189740774
92762263222424,0.07217161,-0.0011984216,-0.048469495,9.903017,0.83737206,0.31124622,1666189740797
92762283125028,0.05659213,-0.0022636852,-0.047137916,9.877877,0.6290765,-0.24720132,1666189740816
92762303027632,-0.0126500055,0.0021305273,-0.046338968,9.871294,0.62009823,-0.27593175,1666189740835
92762322930236,-0.054461602,0.002929475,-0.042876862,9.911396,0.75716627,-0.08738836,1666189740856
92762342823413,-0.02210422,0.006391582,-0.041278966,9.870695,0.95468795,0.40342298,1666189740874
92762362728830,0.041545283,0.0014647375,-0.038482647,9.800665,1.1450269,0.6691794,1666189740900
92762382639090,0.07097319,-0.003328949,-0.03382212,9.925761,1.1198878,0.4854244,1666189740915
92762402541695,0.03142528,-0.005992108,-0.02929475,9.822811,0.95468795,0.026934769,1666189740936
92762422444299,-0.02862896,-0.0045273704,-0.021172116,9.965266,1.1145009,-0.08020575,1666189740953
92762442346903,-0.043409493,-0.008655267,-0.011451584,9.788095,1.1941081,0.23582886,1666189740973
92762462249507,-0.014247901,-2.663159E-4,-0.009321057,9.776723,1.2276269,0.47046062,1666189740995
92762482152111,0.017976323,-6.6578976E-4,-0.0018642114,9.865907,1.1528081,0.31124622,1666189741014
92762502054715,0.018775271,0.0019973693,0.0022636852,9.920375,0.9379285,0.11671733,1666189741036
92762521957320,-0.00972053,0.006391582,0.0039947387,9.650429,0.83258367,-0.047884032,1666189741054
92762541859924,-0.021172116,0.005326318,0.009986847,9.475652,1.0953473,0.58897364,1666189741077
92762561762528,5.326318E-4,0.0013315795,0.012516848,10.260351,1.0857705,0.53809685,1666189741093
92762581665132,0.025166854,-0.0014647375,0.013981585,9.751583,1.050456,0.50876784,1666189741114
92762601567736,0.01824264,-0.0070573715,0.021172116,9.731832,0.8882488,0.2124854,1666189741134
92762621470340,-0.021704746,-0.005592634,0.020506324,9.749788,0.8110358,-0.033518825,1666189741153
92762641372945,-0.050466865,-0.0037284228,0.0234358,9.834184,0.83018947,0.20709845,1666189741174
92762661275549,-0.019973693,7.9894776E-4,0.026897907,9.888652,1.0570401,0.51116204,1666189741193
92762681178153,0.048735812,0.005060002,0.026897907,9.896433,1.0666169,0.521936,1666189741212
92762701080757,0.07084003,0.008255793,0.029561065,9.8677025,0.8750807,-0.0011971008,1666189741232
92762720983361,0.016112113,0.00785632,0.034354754,9.869498,0.7727286,-0.14963761,1666189741253
92762740885965,-0.056325816,0.0046605286,0.03648528,9.8916445,0.75596917,0.01616086,1666189741272
92762760788570,-0.06498108,-0.0010652636,0.040080544,9.883863,0.95468795,0.60453594,1666189741293
92762780691174,-0.0126500055,-0.0077231615,0.04234423,9.90601,0.9792285,0.8265981,1666189741313
92762800593778,0.035553172,-0.011584742,0.04301002,9.896433,0.7589619,0.29987377,1666189741336
92762820496747,0.03142528,-0.010386321,0.043409493,9.906608,0.6596026,0.035314474,1666189741351
92762840399872,-0.00972053,-0.0037284228,0.04447476,9.874287,0.58777654,-0.2861071,1666189741371
92762860302997,-0.039281595,0.0018642114,0.04367581,9.877877,0.7332243,0.11851298,1666189741394
92762880205653,-0.023835273,0.005992108,0.042876862,9.8994255,0.801459,0.44352585,1666189741414
92762900108257,0.016644744,0.0061252657,0.04700476,9.8276,0.9259575,0.6398504,1666189741432
92762920010861,0.05273055,0.0011984216,0.054594763,9.946113,0.9696517,0.50757074,1666189741451
92762939913465,0.047936864,-0.0010652636,0.055526868,9.821614,0.99538934,0.28550854,1666189741471
92762959816070,-0.010120004,-0.0022636852,0.0585895,9.897031,0.76195467,-0.1328782,1666189741497
92762979718674,-0.06857634,-0.002929475,0.06191845,9.892242,0.7044938,0.15682021,1666189741510
92762999621278,-0.07004108,-0.0011984216,0.062584236,9.877877,0.6817489,0.35913026,1666189741535
92763019523882,-0.029561065,7.9894776E-4,0.06378266,9.900024,0.5033809,0.40521863,1666189741551
92763039426486,0.0087884255,0.0039947387,0.062184766,9.900024,0.40641573,0.18375498,1666189741570
92763059329090,0.0105194785,0.010785795,0.060986344,9.910798,0.29269117,-0.12330139,1666189741594
92763079231695,-0.02210422,0.013981585,0.058456343,9.882666,0.3321955,-0.077811554,1666189741614
92763099118986,-0.03981423,0.011451584,0.05619266,9.932944,0.56443304,0.45489833,1666189741633
92763119037788,-0.010785795,0.0067910557,0.055127393,9.936536,0.7667431,0.866701,1666189741650
92763138940393,0.04101265,-6.6578976E-4,0.050733183,9.98442,0.7505822,0.90859956,1666189741673
92763158842997,0.0560595,-0.0073236874,0.04700476,9.920375,0.61530983,0.51355624,1666189741691
92763178745601,0.019174745,-0.013582111,0.050600022,9.870695,0.43993455,0.09935937,1666189741710
92763198648205,-0.020506324,-0.015313165,0.054062128,9.917382,0.492607,0.29568392,1666189741730
92763218550809,-0.018109482,-0.016777903,0.05472792,9.904214,0.52253455,0.40402153,1666189741749
92763238453413,0.015313165,-0.015180007,0.053263184,9.956886,0.40402153,0.39444473,1666189741770
92763258356018,0.03888212,-0.012516848,0.047271073,9.937733,0.23343466,0.12749124,1666189741790
92763278258622,0.034221593,-0.009587373,0.042477388,9.917382,0.16819267,0.05746084,1666189741810
92763298161226,0.0105194785,-0.0071905297,0.036751594,9.96347,0.0688333,0.02873042,1666189741830
92763318063830,-0.0014647375,-0.0073236874,0.031824753,9.977836,0.09816227,0.13108255,1666189741850
92763337966434,0.003195791,-0.0075900033,0.028495802,9.786898,0.06584055,0.5327099,1666189741870
92763357869872,0.011318427,2.663159E-4,0.016378429,10.256162,0.019752163,0.01316811,1666189741892
92763377772476,-0.0051931604,0.0015978955,-5.326318E-4,9.82341,-0.18974048,-0.23163901,1666189741913
92763397675080,-0.018775271,0.010386321,-0.012250531,9.856929,0.15263036,0.41838676,1666189741931
92763417577684,-0.02223738,0.011584742,-0.020772642,10.038289,0.18136078,0.29328972,1666189741949
92763437480288,-0.013315796,0.011451584,-0.026897907,9.871294,0.28909984,0.32680854,1666189741973
92763457382893,-0.009853689,0.009054741,-0.026365275,9.968259,0.30705637,0.35434186,1666189741994
92763477285497,-0.015446323,0.008655267,-0.02809633,9.981427,0.5141548,0.24540567,1666189742010
92763497188101,-0.015845796,0.008522109,-0.02809633,9.8042555,0.7015011,0.32202014,1666189742033
92763517090705,-6.6578976E-4,0.006657898,-0.021971062,9.953894,0.741604,0.4914099,1666189742049
92763536993309,0.019174745,0.003462107,-0.019973693,9.888652,0.75237787,0.51595044,1666189742068
92763556895913,0.02277001,0.0017310535,-0.014514217,9.880272,0.7637503,0.4177882,1666189742091
92763576798518,0.0043942127,-0.003195791,-0.008921583,9.85633,0.7392098,0.25677812,1666189742109
92763596702111,-0.011185268,-0.0075900033,-1.3315796E-4,9.837775,0.74399817,0.3321955,1666189742134
92763616604715,-0.0035952649,-0.011451584,0.0022636852,9.912594,0.64583594,0.4770447,1666189742147
92763636507320,0.011318427,-0.009986847,0.0061252657,9.853337,0.63087213,0.1328782,1666189742168
92763656409924,0.002663159,-0.0021305273,0.0126500055,9.863512,0.6171055,-0.3573346,1666189742187
92763676312528,-0.030493172,0.009454215,0.01304948,9.912594,0.6805518,-0.28072014,1666189742209
92763696215132,-0.04301002,0.019041587,0.015313165,9.842564,0.75357497,-0.039504327,1666189742227
92763716117736,-0.01944106,0.021438431,0.02157159,9.896433,0.6404489,0.52852005,1666189742247
92763736020340,-1.3315796E-4,0.014913691,0.025300011,9.894637,0.52732295,0.5805939,1666189742267
92763755922945,-0.005592634,0.0077231615,0.025300011,9.946113,0.21787235,0.47105917,1666189742287
92763775825549,-0.0234358,-0.0037284228,0.017310534,9.991004,0.16160862,0.48841715,1666189742308
92763795728153,-0.02223738,-0.009587373,0.0087884255,9.9951935,0.2657564,0.61770403,1666189742328
92763815630757,0.0035952649,-0.012516848,0.003195791,9.901819,0.46806642,0.33638534,1666189742346
92763835533361,0.026232118,-0.011984216,0.0042610546,9.870695,0.46806642,0.22146365,1666189742369
92763855435965,0.037950017,-0.011185268,0.009321057,9.918579,0.46806642,0.22146365,1666189742387
92763875338570,0.044607915,-0.008388951,0.006657898,9.917382,0.46507367,0.24241292,1666189742407
92763895241174,0.037950017,-0.0075900033,0.00652474,9.917382,0.5117606,0.23762453,1666189742431
92763915144299,0.026764749,-0.008522109,0.0047936863,9.957485,0.50038815,0.25737667,1666189742446
92763935047424,0.009986847,-0.0073236874,0.0061252657,9.889849,0.39624038,0.090979666,1666189742469
92763954950497,-0.016378429,-0.0071905297,0.0071905297,9.9233675,0.34237084,0.006584055,1666189742486
92763974853101,-0.026498433,-0.002796317,0.009587373,9.8994255,0.4782418,0.1376666,1666189742507
92763994755705,-0.009853689,0.002530001,0.006924214,9.915586,0.5033809,0.25198972,1666189742526
92764014658309,0.0126500055,0.008255793,0.0061252657,9.877877,0.47644615,0.27114335,1666189742545
92764034560913,0.014114743,0.0071905297,0.006657898,9.935339,0.30585927,0.21428105,1666189742567
92764054463518,0.003195791,0.002929475,0.002796317,9.982624,0.3657143,0.45370123,1666189742590
92764074366122,0.002796317,-6.6578976E-4,-0.0018642114,9.942521,0.4141969,0.5554548,1666189742606
92764094268726,-9.321057E-4,-0.0045273704,-0.0013315795,9.922171,0.36272156,0.207697,1666189742626
92764114171330,-0.012916322,-0.008255793,-0.0013315795,9.919178,0.42197806,0.19812019,1666189742648
92764134073934,-0.0051931604,-0.0061252657,-0.0038615807,9.915586,0.5033809,0.35075054,1666189742667
92764153976538,0.017177377,-0.0021305273,-0.005992108,9.90601,0.50637364,0.3196259,1666189742687
92764173879143,0.023302643,-0.0018642114,-0.0070573715,9.865907,0.32022446,0.15322891,1666189742706
92764193781747,0.016777903,-0.003195791,-0.008122635,9.957485,0.4890157,0.33399114,1666189742727
92764213684351,0.013715269,-0.002929475,-0.008921583,9.871294,0.5177461,0.29029694,1666189742747
92764233586955,0.005992108,-0.005060002,-0.01105211,9.909002,0.3441665,0.22385786,1666189742765
92764253490028,-0.0035952649,-0.0067910557,-0.009986847,9.880272,0.35314476,0.21906945,1666189742786
92764273393153,0.0023968432,-0.009853689,-0.0109189525,9.980828,0.374094,0.4405331,1666189742804
92764293296278,0.02862896,-0.0071905297,-0.014647375,9.8916445,0.44771573,0.49919105,1666189742828
92764313198934,0.030093698,-0.0051931604,-0.014913691,9.925163,0.2908955,-0.12270284,1666189742844
92764333101538,0.0019973693,-0.0014647375,-0.017443692,9.935339,0.3393781,-0.078410104,1666189742868
92764352986382,-0.010253162,0.0021305273,-0.016777903,9.89344,0.62608373,0.14724341,1666189742890
92764372907111,-0.0054594763,0.010652636,-0.014780533,9.903017,0.80804306,0.20949265,1666189742903
92764392809715,-0.025699485,0.01624527,-0.0061252657,9.812037,0.7092823,-0.18375498,1666189742924
92764412712320,-0.05033371,0.015046849,-0.0017310535,9.887454,0.581791,0.062249243,1666189742945
92764432614924,-0.033688962,0.013582111,0.0019973693,9.90601,0.57520694,0.6512229,1666189742964
92764452517528,-0.0126500055,0.0087884255,0.0015978955,9.979631,0.47345337,0.50158525,1666189742989
92764472420132,-0.023835273,0.005326318,0.0018642114,9.889849,0.34715924,0.1436521,1666189743003
92764492322736,-0.04167844,0.003195791,0.0011984216,10.038888,0.46986207,0.075417355,1666189743027
92764512225340,-0.038482647,0.007989477,-0.0021305273,9.671976,0.5482722,0.3800795,1666189743046
92764532127945,-0.02476738,0.008921583,0.0017310535,9.604341,0.51595044,0.24779987,1666189743064
92764552030549,-0.013182637,0.008122635,0.0023968432,9.798869,0.48722005,0.36750996,1666189743083
92764571933153,-0.0018642114,0.009321057,9.321057E-4,9.646238,0.56443304,0.52073884,1666189743103
92764591835757,0.009321057,0.0047936863,2.663159E-4,10.229825,0.5141548,0.38307226,1666189743126
92764611738361,0.0117179,0.0018642114,5.326318E-4,9.812037,0.56922144,0.48243165,1666189743143
92764631640965,9.321057E-4,-0.0051931604,0.0013315795,9.900024,0.39983168,0.39444473,1666189743168
92764651543778,-0.010120004,-0.008655267,0.0013315795,9.97185,0.4297592,0.35913026,1666189743183
92764671446903,-0.005725792,-0.009187899,-0.0042610546,9.973047,0.44951138,0.31304187,1666189743202
92764691350028,0.006657898,-0.00785632,-0.0051931604,9.900024,0.480636,0.19512744,1666189743222
92764711252945,0.020373167,-0.0045273704,-0.0045273704,9.894637,0.48602295,0.20709845,1666189743245
92764731155549,0.027031064,-0.0011984216,-0.005060002,9.909002,0.46627077,0.16879122,1666189743266
92764751058153,0.016644744,0.002530001,-0.0054594763,9.91439,0.41599256,0.10534488,1666189743294
92764770960757,-0.009321057,0.002929475,-0.005592634,9.882666,0.42078096,0.14844051,1666189743303
92764790863361,-0.02809633,0.003195791,-0.002530001,9.86471,0.4830302,0.27593175,1666189743324
92764810765965,-0.023702117,0.0018642114,-0.0023968432,9.97185,0.5081693,0.43754035,1666189743342
92764830668570,0.0011984216,0.0030626329,-0.0073236874,9.928755,0.54288524,0.45789108,1666189743367
